nombre,familia,exp_name,method,time,resultado,n,m,resultado_exp,first,dif,tabu,v,l,gap
random-27,random,exp_rand_vel,hg,0.014044713973999,1,27,351,2987,1,2986,0,0,0,2986.0
random-27,random,exp_rand_vel,hagm,0.0137369155883789,1,27,351,2133,1,2132,0,0,0,2132.0
random-27,random,exp_rand_vel,ts,0.4613608598709106,1,27,351,2063,1,2062,100,40,1000,2062.0
random-27,random,exp_rand_vel,bl,0.0363564252853393,1,27,351,1988,1,1987,0,0,1000,1987.0
random-28,random,exp_rand_vel,hg,0.0133699417114257,1,28,378,4107,1,4106,0,0,0,4106.0
random-28,random,exp_rand_vel,hagm,0.0141891956329345,1,28,378,3430,1,3429,0,0,0,3429.0
random-28,random,exp_rand_vel,ts,0.536086893081665,1,28,378,2378,1,2377,100,40,1000,2377.0
random-28,random,exp_rand_vel,bl,0.0389196157455444,1,28,378,2323,1,2322,0,0,1000,2322.0
random-29,random,exp_rand_vel,hg,0.0151254415512084,1,29,406,3419,1,3418,0,0,0,3418.0
random-29,random,exp_rand_vel,hagm,0.0154677867889404,1,29,406,3021,1,3020,0,0,0,3020.0
random-29,random,exp_rand_vel,ts,0.5766397476196289,1,29,406,2072,1,2071,100,40,1000,2071.0
random-29,random,exp_rand_vel,bl,0.0405635595321655,1,29,406,2415,1,2414,0,0,1000,2414.0
random-30,random,exp_rand_vel,hg,0.01321382522583,1,30,435,3605,1,3604,0,0,0,3604.0
random-30,random,exp_rand_vel,hagm,0.0140941381454467,1,30,435,3163,1,3162,0,0,0,3162.0
random-30,random,exp_rand_vel,ts,0.6038126945495605,1,30,435,1974,1,1973,100,40,1000,1973.0
random-30,random,exp_rand_vel,bl,0.0412022590637207,1,30,435,2202,1,2201,0,0,1000,2201.0
random-31,random,exp_rand_vel,hg,0.0138722896575927,1,31,465,3620,1,3619,0,0,0,3619.0
random-31,random,exp_rand_vel,hagm,0.0142786502838134,1,31,465,2951,1,2950,0,0,0,2950.0
random-31,random,exp_rand_vel,ts,0.6518806457519531,1,31,465,2241,1,2240,100,40,1000,2240.0
random-31,random,exp_rand_vel,bl,0.0356783628463745,1,31,465,2297,1,2296,0,0,1000,2296.0
random-32,random,exp_rand_vel,hg,0.0135661840438842,1,32,496,2582,1,2581,0,0,0,2581.0
random-32,random,exp_rand_vel,hagm,0.0179103374481201,1,32,496,2888,1,2887,0,0,0,2887.0
random-32,random,exp_rand_vel,ts,0.6898947715759277,1,32,496,1575,1,1574,100,40,1000,1574.0
random-32,random,exp_rand_vel,bl,0.0427191257476806,1,32,496,1806,1,1805,0,0,1000,1805.0
random-33,random,exp_rand_vel,hg,0.0148632526397705,1,33,528,3745,1,3744,0,0,0,3744.0
random-33,random,exp_rand_vel,hagm,0.0154125928878784,1,33,528,2887,1,2886,0,0,0,2886.0
random-33,random,exp_rand_vel,ts,0.8073074579238891,1,33,528,2216,1,2215,100,40,1000,2215.0
random-33,random,exp_rand_vel,bl,0.0452799081802368,1,33,528,2294,1,2293,0,0,1000,2293.0
random-34,random,exp_rand_vel,hg,0.0159193754196167,1,34,561,3475,1,3474,0,0,0,3474.0
random-34,random,exp_rand_vel,hagm,0.0186470508575439,1,34,561,3424,1,3423,0,0,0,3423.0
random-34,random,exp_rand_vel,ts,0.8780474424362182,1,34,561,2678,1,2677,100,40,1000,2677.0
random-34,random,exp_rand_vel,bl,0.0493629932403564,1,34,561,2928,1,2927,0,0,1000,2927.0
random-35,random,exp_rand_vel,hg,0.0143644332885742,1,35,595,2886,1,2885,0,0,0,2885.0
random-35,random,exp_rand_vel,hagm,0.0152281761169433,1,35,595,2409,1,2408,0,0,0,2408.0
random-35,random,exp_rand_vel,ts,0.929088854789734,1,35,595,1973,1,1972,100,40,1000,1972.0
random-35,random,exp_rand_vel,bl,0.0472710847854614,1,35,595,2297,1,2296,0,0,1000,2296.0
random-36,random,exp_rand_vel,hg,0.0150478601455688,1,36,630,2311,1,2310,0,0,0,2310.0
random-36,random,exp_rand_vel,hagm,0.0153629541397094,1,36,630,2498,1,2497,0,0,0,2497.0
random-36,random,exp_rand_vel,ts,0.9564753293991088,1,36,630,1845,1,1844,100,40,1000,1844.0
random-36,random,exp_rand_vel,bl,0.0490879774093627,1,36,630,1992,1,1991,0,0,1000,1991.0
random-37,random,exp_rand_vel,hg,0.0149677991867065,1,37,666,3652,1,3651,0,0,0,3651.0
random-37,random,exp_rand_vel,hagm,0.0154781579971313,1,37,666,3421,1,3420,0,0,0,3420.0
random-37,random,exp_rand_vel,ts,1.0032962799072265,1,37,666,1960,1,1959,100,40,1000,1959.0
random-37,random,exp_rand_vel,bl,0.0487231254577636,1,37,666,2303,1,2302,0,0,1000,2302.0
random-38,random,exp_rand_vel,hg,0.0169376134872436,1,38,703,3121,1,3120,0,0,0,3120.0
random-38,random,exp_rand_vel,hagm,0.0167056322097778,1,38,703,2474,1,2473,0,0,0,2473.0
random-38,random,exp_rand_vel,ts,1.0578001737594604,1,38,703,2126,1,2125,100,40,1000,2125.0
random-38,random,exp_rand_vel,bl,0.0517336368560791,1,38,703,2202,1,2201,0,0,1000,2201.0
random-39,random,exp_rand_vel,hg,0.0140554428100585,1,39,741,4482,1,4481,0,0,0,4481.0
random-39,random,exp_rand_vel,hagm,0.0154293775558471,1,39,741,3933,1,3932,0,0,0,3932.0
random-39,random,exp_rand_vel,ts,1.130070686340332,1,39,741,2415,1,2414,100,40,1000,2414.0
random-39,random,exp_rand_vel,bl,0.0560110807418823,1,39,741,2594,1,2593,0,0,1000,2593.0
random-40,random,exp_rand_vel,hg,0.0136766672134399,1,40,780,3861,1,3860,0,0,0,3860.0
random-40,random,exp_rand_vel,hagm,0.0155779838562011,1,40,780,3680,1,3679,0,0,0,3679.0
random-40,random,exp_rand_vel,ts,1.2261971712112427,1,40,780,2112,1,2111,100,40,1000,2111.0
random-40,random,exp_rand_vel,bl,0.0555094718933105,1,40,780,2417,1,2416,0,0,1000,2416.0
random-41,random,exp_rand_vel,hg,0.0174005031585693,1,41,820,3875,1,3874,0,0,0,3874.0
random-41,random,exp_rand_vel,hagm,0.0155614614486694,1,41,820,3722,1,3721,0,0,0,3721.0
random-41,random,exp_rand_vel,ts,1.2953819990158082,1,41,820,2343,1,2342,100,40,1000,2342.0
random-41,random,exp_rand_vel,bl,0.0571271419525146,1,41,820,3191,1,3190,0,0,1000,3190.0
random-42,random,exp_rand_vel,hg,0.0139662265777587,1,42,861,3820,1,3819,0,0,0,3819.0
random-42,random,exp_rand_vel,hagm,0.0164220571517944,1,42,861,2757,1,2756,0,0,0,2756.0
random-42,random,exp_rand_vel,ts,1.3963208198547363,1,42,861,2226,1,2225,100,40,1000,2225.0
random-42,random,exp_rand_vel,bl,0.0612917423248291,1,42,861,2503,1,2502,0,0,1000,2502.0
random-43,random,exp_rand_vel,hg,0.0145774602890014,1,43,903,2230,1,2229,0,0,0,2229.0
random-43,random,exp_rand_vel,hagm,0.0169495820999145,1,43,903,2819,1,2818,0,0,0,2818.0
random-43,random,exp_rand_vel,ts,1.4759432315826415,1,43,903,1813,1,1812,100,40,1000,1812.0
random-43,random,exp_rand_vel,bl,0.0610379934310913,1,43,903,2238,1,2237,0,0,1000,2237.0
random-44,random,exp_rand_vel,hg,0.0142094373703002,1,44,946,3484,1,3483,0,0,0,3483.0
random-44,random,exp_rand_vel,hagm,0.0162535190582275,1,44,946,4239,1,4238,0,0,0,4238.0
random-44,random,exp_rand_vel,ts,1.556983995437622,1,44,946,1927,1,1926,100,40,1000,1926.0
random-44,random,exp_rand_vel,bl,0.0625860452651977,1,44,946,2697,1,2696,0,0,1000,2696.0
random-45,random,exp_rand_vel,hg,0.0142921209335327,1,45,990,4389,1,4388,0,0,0,4388.0
random-45,random,exp_rand_vel,hagm,0.0164982080459594,1,45,990,4014,1,4013,0,0,0,4013.0
random-45,random,exp_rand_vel,ts,1.618511199951172,1,45,990,2236,1,2235,100,40,1000,2235.0
random-45,random,exp_rand_vel,bl,0.0641144275665283,1,45,990,2568,1,2567,0,0,1000,2567.0
random-46,random,exp_rand_vel,hg,0.0145982980728149,1,46,1035,3718,1,3717,0,0,0,3717.0
random-46,random,exp_rand_vel,hagm,0.0167017221450805,1,46,1035,4246,1,4245,0,0,0,4245.0
random-46,random,exp_rand_vel,ts,1.821119523048401,1,46,1035,2537,1,2536,100,40,1000,2536.0
random-46,random,exp_rand_vel,bl,0.0661777019500732,1,46,1035,3077,1,3076,0,0,1000,3076.0
random-47,random,exp_rand_vel,hg,0.0143644332885742,1,47,1081,3546,1,3545,0,0,0,3545.0
random-47,random,exp_rand_vel,hagm,0.0166054964065551,1,47,1081,3162,1,3161,0,0,0,3161.0
random-47,random,exp_rand_vel,ts,1.9257550716400147,1,47,1081,2047,1,2046,100,40,1000,2046.0
random-47,random,exp_rand_vel,bl,0.0693632125854492,1,47,1081,2555,1,2554,0,0,1000,2554.0
random-48,random,exp_rand_vel,hg,0.0149540901184082,1,48,1128,5014,1,5013,0,0,0,5013.0
random-48,random,exp_rand_vel,hagm,0.0161978244781494,1,48,1128,4201,1,4200,0,0,0,4200.0
random-48,random,exp_rand_vel,ts,2.0496591567993163,1,48,1128,2590,1,2589,100,40,1000,2589.0
random-48,random,exp_rand_vel,bl,0.0762094020843505,1,48,1128,3065,1,3064,0,0,1000,3064.0
random-49,random,exp_rand_vel,hg,0.0135217905044555,1,49,1176,3653,1,3652,0,0,0,3652.0
random-49,random,exp_rand_vel,hagm,0.0168977499008178,1,49,1176,2352,1,2351,0,0,0,2351.0
random-49,random,exp_rand_vel,ts,2.114750862121582,1,49,1176,1850,1,1849,100,40,1000,1849.0
random-49,random,exp_rand_vel,bl,0.0752028942108154,1,49,1176,1971,1,1970,0,0,1000,1970.0
random-50,random,exp_rand_vel,hg,0.0156107425689697,1,50,1225,3479,1,3478,0,0,0,3478.0
random-50,random,exp_rand_vel,hagm,0.0179331302642822,1,50,1225,2728,1,2727,0,0,0,2727.0
random-50,random,exp_rand_vel,ts,2.280443453788757,1,50,1225,2124,1,2123,100,40,1000,2123.0
random-50,random,exp_rand_vel,bl,0.0749322414398193,1,50,1225,2428,1,2427,0,0,1000,2427.0
random-51,random,exp_rand_vel,hg,0.0145493745803833,1,51,1275,3915,1,3914,0,0,0,3914.0
random-51,random,exp_rand_vel,hagm,0.0182580709457397,1,51,1275,3346,1,3345,0,0,0,3345.0
random-51,random,exp_rand_vel,ts,2.336974763870239,1,51,1275,2532,1,2531,100,40,1000,2531.0
random-51,random,exp_rand_vel,bl,0.080609107017517,1,51,1275,2656,1,2655,0,0,1000,2655.0
random-52,random,exp_rand_vel,hg,0.0142163753509521,1,52,1326,3304,1,3303,0,0,0,3303.0
random-52,random,exp_rand_vel,hagm,0.0171346426010131,1,52,1326,3145,1,3144,0,0,0,3144.0
random-52,random,exp_rand_vel,ts,2.38598427772522,1,52,1326,2508,1,2507,100,40,1000,2507.0
random-52,random,exp_rand_vel,bl,0.082466459274292,1,52,1326,2777,1,2776,0,0,1000,2776.0
random-53,random,exp_rand_vel,hg,0.0138574600219726,1,53,1378,3738,1,3737,0,0,0,3737.0
random-53,random,exp_rand_vel,hagm,0.0176766157150268,1,53,1378,3847,1,3846,0,0,0,3846.0
random-53,random,exp_rand_vel,ts,2.6047208309173584,1,53,1378,2486,1,2485,100,40,1000,2485.0
random-53,random,exp_rand_vel,bl,0.0853030443191528,1,53,1378,2711,1,2710,0,0,1000,2710.0
random-54,random,exp_rand_vel,hg,0.0170664548873901,1,54,1431,4578,1,4577,0,0,0,4577.0
random-54,random,exp_rand_vel,hagm,0.0178152322769165,1,54,1431,3166,1,3165,0,0,0,3165.0
random-54,random,exp_rand_vel,ts,2.71767315864563,1,54,1431,2885,1,2884,100,40,1000,2884.0
random-54,random,exp_rand_vel,bl,0.0860487699508667,1,54,1431,3143,1,3142,0,0,1000,3142.0
random-55,random,exp_rand_vel,hg,0.01521897315979,1,55,1485,4595,1,4594,0,0,0,4594.0
random-55,random,exp_rand_vel,hagm,0.0181762933731079,1,55,1485,3135,1,3134,0,0,0,3134.0
random-55,random,exp_rand_vel,ts,2.905109477043152,1,55,1485,2263,1,2262,100,40,1000,2262.0
random-55,random,exp_rand_vel,bl,0.0901934623718261,1,55,1485,2575,1,2574,0,0,1000,2574.0
random-56,random,exp_rand_vel,hg,0.0174339771270751,1,56,1540,4568,1,4567,0,0,0,4567.0
random-56,random,exp_rand_vel,hagm,0.0189329147338867,1,56,1540,3181,1,3180,0,0,0,3180.0
random-56,random,exp_rand_vel,ts,3.018557190895081,1,56,1540,2217,1,2216,100,40,1000,2216.0
random-56,random,exp_rand_vel,bl,0.0929577589035034,1,56,1540,2661,1,2660,0,0,1000,2660.0
random-57,random,exp_rand_vel,hg,0.0178412675857543,1,57,1596,4291,1,4290,0,0,0,4290.0
random-57,random,exp_rand_vel,hagm,0.017978811264038,1,57,1596,3988,1,3987,0,0,0,3987.0
random-57,random,exp_rand_vel,ts,3.239974594116211,1,57,1596,2509,1,2508,100,40,1000,2508.0
random-57,random,exp_rand_vel,bl,0.0954346179962158,1,57,1596,2906,1,2905,0,0,1000,2905.0
random-58,random,exp_rand_vel,hg,0.0138728857040405,1,58,1653,3048,1,3047,0,0,0,3047.0
random-58,random,exp_rand_vel,hagm,0.0179784059524536,1,58,1653,2207,1,2206,0,0,0,2206.0
random-58,random,exp_rand_vel,ts,3.291178512573242,1,58,1653,1828,1,1827,100,40,1000,1827.0
random-58,random,exp_rand_vel,bl,0.1016676425933837,1,58,1653,2077,1,2076,0,0,1000,2076.0
random-59,random,exp_rand_vel,hg,0.015184736251831,1,59,1711,3919,1,3918,0,0,0,3918.0
random-59,random,exp_rand_vel,hagm,0.0188899993896484,1,59,1711,3371,1,3370,0,0,0,3370.0
random-59,random,exp_rand_vel,ts,3.4384928226470945,1,59,1711,2024,1,2023,100,40,1000,2023.0
random-59,random,exp_rand_vel,bl,0.1021776914596557,1,59,1711,2174,1,2173,0,0,1000,2173.0
random-60,random,exp_rand_vel,hg,0.0149135828018188,1,60,1770,4767,1,4766,0,0,0,4766.0
random-60,random,exp_rand_vel,hagm,0.0182574033737182,1,60,1770,3969,1,3968,0,0,0,3968.0
random-60,random,exp_rand_vel,ts,3.612647581100464,1,60,1770,2513,1,2512,100,40,1000,2512.0
random-60,random,exp_rand_vel,bl,0.1062596321105957,1,60,1770,2971,1,2970,0,0,1000,2970.0
random-61,random,exp_rand_vel,hg,0.0160250663757324,1,61,1830,3610,1,3609,0,0,0,3609.0
random-61,random,exp_rand_vel,hagm,0.0201450109481811,1,61,1830,3391,1,3390,0,0,0,3390.0
random-61,random,exp_rand_vel,ts,3.769089603424072,1,61,1830,2351,1,2350,100,40,1000,2350.0
random-61,random,exp_rand_vel,bl,0.1069924592971801,1,61,1830,2362,1,2361,0,0,1000,2361.0
random-62,random,exp_rand_vel,hg,0.0147280216217041,1,62,1891,3978,1,3977,0,0,0,3977.0
random-62,random,exp_rand_vel,hagm,0.0189551353454589,1,62,1891,3133,1,3132,0,0,0,3132.0
random-62,random,exp_rand_vel,ts,4.081127047538757,1,62,1891,1731,1,1730,100,40,1000,1730.0
random-62,random,exp_rand_vel,bl,0.1103773355484008,1,62,1891,2295,1,2294,0,0,1000,2294.0
random-63,random,exp_rand_vel,hg,0.0140232563018798,1,63,1953,6045,1,6044,0,0,0,6044.0
random-63,random,exp_rand_vel,hagm,0.0198450088500976,1,63,1953,4572,1,4571,0,0,0,4571.0
random-63,random,exp_rand_vel,ts,4.303110527992248,1,63,1953,2647,1,2646,100,40,1000,2646.0
random-63,random,exp_rand_vel,bl,0.1152748107910156,1,63,1953,3144,1,3143,0,0,1000,3143.0
random-64,random,exp_rand_vel,hg,0.0145810365676879,1,64,2016,4629,1,4628,0,0,0,4628.0
random-64,random,exp_rand_vel,hagm,0.0206430912017822,1,64,2016,3079,1,3078,0,0,0,3078.0
random-64,random,exp_rand_vel,ts,4.254762053489685,1,64,2016,2268,1,2267,100,40,1000,2267.0
random-64,random,exp_rand_vel,bl,0.1165993928909301,1,64,2016,2424,1,2423,0,0,1000,2423.0
random-65,random,exp_rand_vel,hg,0.0144320487976074,1,65,2080,4240,1,4239,0,0,0,4239.0
random-65,random,exp_rand_vel,hagm,0.0209154844284057,1,65,2080,3218,1,3217,0,0,0,3217.0
random-65,random,exp_rand_vel,ts,4.725360655784607,1,65,2080,2188,1,2187,100,40,1000,2187.0
random-65,random,exp_rand_vel,bl,0.1229899644851684,1,65,2080,2676,1,2675,0,0,1000,2675.0
random-66,random,exp_rand_vel,hg,0.0148217916488647,1,66,2145,4097,1,4096,0,0,0,4096.0
random-66,random,exp_rand_vel,hagm,0.0198594570159912,1,66,2145,3631,1,3630,0,0,0,3630.0
random-66,random,exp_rand_vel,ts,5.060481834411621,1,66,2145,2402,1,2401,100,40,1000,2401.0
random-66,random,exp_rand_vel,bl,0.1268066167831421,1,66,2145,2796,1,2795,0,0,1000,2795.0
random-67,random,exp_rand_vel,hg,0.0148586273193359,1,67,2211,4716,1,4715,0,0,0,4715.0
random-67,random,exp_rand_vel,hagm,0.0216361045837402,1,67,2211,3734,1,3733,0,0,0,3733.0
random-67,random,exp_rand_vel,ts,5.002207255363464,1,67,2211,2365,1,2364,100,40,1000,2364.0
random-67,random,exp_rand_vel,bl,0.1304736375808715,1,67,2211,2731,1,2730,0,0,1000,2730.0
random-68,random,exp_rand_vel,hg,0.0154473304748535,1,68,2278,3979,1,3978,0,0,0,3978.0
random-68,random,exp_rand_vel,hagm,0.022538948059082,1,68,2278,4198,1,4197,0,0,0,4197.0
random-68,random,exp_rand_vel,ts,5.244048810005188,1,68,2278,2409,1,2408,100,40,1000,2408.0
random-68,random,exp_rand_vel,bl,0.1331930160522461,1,68,2278,3083,1,3082,0,0,1000,3082.0
random-69,random,exp_rand_vel,hg,0.0160223007202148,1,69,2346,4572,1,4571,0,0,0,4571.0
random-69,random,exp_rand_vel,hagm,0.0213280200958251,1,69,2346,4164,1,4163,0,0,0,4163.0
random-69,random,exp_rand_vel,ts,5.620235848426819,1,69,2346,2944,1,2943,100,40,1000,2943.0
random-69,random,exp_rand_vel,bl,0.1367596387863159,1,69,2346,3163,1,3162,0,0,1000,3162.0
random-70,random,exp_rand_vel,hg,0.0144594430923461,1,70,2415,3606,1,3605,0,0,0,3605.0
random-70,random,exp_rand_vel,hagm,0.0202459096908569,1,70,2415,4224,1,4223,0,0,0,4223.0
random-70,random,exp_rand_vel,ts,5.617311143875122,1,70,2415,2386,1,2385,100,40,1000,2385.0
random-70,random,exp_rand_vel,bl,0.136217188835144,1,70,2415,2793,1,2792,0,0,1000,2792.0
random-71,random,exp_rand_vel,hg,0.0177943229675292,1,71,2485,3057,1,3056,0,0,0,3056.0
random-71,random,exp_rand_vel,hagm,0.0207750558853149,1,71,2485,3465,1,3464,0,0,0,3464.0
random-71,random,exp_rand_vel,ts,5.956356143951416,1,71,2485,2025,1,2024,100,40,1000,2024.0
random-71,random,exp_rand_vel,bl,0.139847731590271,1,71,2485,2430,1,2429,0,0,1000,2429.0
random-72,random,exp_rand_vel,hg,0.0149544477462768,1,72,2556,4235,1,4234,0,0,0,4234.0
random-72,random,exp_rand_vel,hagm,0.0211180925369262,1,72,2556,3374,1,3373,0,0,0,3373.0
random-72,random,exp_rand_vel,ts,6.165735578536987,1,72,2556,2320,1,2319,100,40,1000,2319.0
random-72,random,exp_rand_vel,bl,0.1430917263031005,1,72,2556,2573,1,2572,0,0,1000,2572.0
random-73,random,exp_rand_vel,hg,0.0149271965026855,1,73,2628,3906,1,3905,0,0,0,3905.0
random-73,random,exp_rand_vel,hagm,0.0222729682922363,1,73,2628,4273,1,4272,0,0,0,4272.0
random-73,random,exp_rand_vel,ts,6.519616866111756,1,73,2628,2180,1,2179,100,40,1000,2179.0
random-73,random,exp_rand_vel,bl,0.144745922088623,1,73,2628,2728,1,2727,0,0,1000,2727.0
random-74,random,exp_rand_vel,hg,0.0135310888290405,1,74,2701,3835,1,3834,0,0,0,3834.0
random-74,random,exp_rand_vel,hagm,0.0211207628250122,1,74,2701,4163,1,4162,0,0,0,4162.0
random-74,random,exp_rand_vel,ts,6.496414399147033,1,74,2701,2147,1,2146,100,40,1000,2146.0
random-74,random,exp_rand_vel,bl,0.1458720684051513,1,74,2701,2763,1,2762,0,0,1000,2762.0
random-75,random,exp_rand_vel,hg,0.0138401269912719,1,75,2775,4945,1,4944,0,0,0,4944.0
random-75,random,exp_rand_vel,hagm,0.0226655960083007,1,75,2775,3826,1,3825,0,0,0,3825.0
random-75,random,exp_rand_vel,ts,6.496511173248291,1,75,2775,2832,1,2831,100,40,1000,2831.0
random-75,random,exp_rand_vel,bl,0.1499781847000122,1,75,2775,3161,1,3160,0,0,1000,3160.0
random-76,random,exp_rand_vel,hg,0.0135217428207397,1,76,2850,4590,1,4589,0,0,0,4589.0
random-76,random,exp_rand_vel,hagm,0.0226122617721557,1,76,2850,4356,1,4355,0,0,0,4355.0
random-76,random,exp_rand_vel,ts,6.820027565956115,1,76,2850,2448,1,2447,100,40,1000,2447.0
random-76,random,exp_rand_vel,bl,0.1562782049179077,1,76,2850,2978,1,2977,0,0,1000,2977.0
random-77,random,exp_rand_vel,hg,0.0140098810195922,1,77,2926,4474,1,4473,0,0,0,4473.0
random-77,random,exp_rand_vel,hagm,0.0217517852783203,1,77,2926,4273,1,4272,0,0,0,4272.0
random-77,random,exp_rand_vel,ts,7.097080516815185,1,77,2926,2717,1,2716,100,40,1000,2716.0
random-77,random,exp_rand_vel,bl,0.1588264465332031,1,77,2926,3244,1,3243,0,0,1000,3243.0
random-78,random,exp_rand_vel,hg,0.0132629632949829,1,78,3003,4678,1,4677,0,0,0,4677.0
random-78,random,exp_rand_vel,hagm,0.02186279296875,1,78,3003,4000,1,3999,0,0,0,3999.0
random-78,random,exp_rand_vel,ts,7.525051498413086,1,78,3003,2357,1,2356,100,40,1000,2356.0
random-78,random,exp_rand_vel,bl,0.1605255365371704,1,78,3003,2579,1,2578,0,0,1000,2578.0
random-79,random,exp_rand_vel,hg,0.0141354322433471,1,79,3081,5538,1,5537,0,0,0,5537.0
random-79,random,exp_rand_vel,hagm,0.0199679374694824,1,79,3081,3555,1,3554,0,0,0,3554.0
random-79,random,exp_rand_vel,ts,7.513797116279602,1,79,3081,2019,1,2018,100,40,1000,2018.0
random-79,random,exp_rand_vel,bl,0.1646006822586059,1,79,3081,2677,1,2676,0,0,1000,2676.0
random-80,random,exp_rand_vel,hg,0.0137261867523193,1,80,3160,5136,1,5135,0,0,0,5135.0
random-80,random,exp_rand_vel,hagm,0.0224794864654541,1,80,3160,4721,1,4720,0,0,0,4720.0
random-80,random,exp_rand_vel,ts,7.790694451332092,1,80,3160,2609,1,2608,100,40,1000,2608.0
random-80,random,exp_rand_vel,bl,0.1682766437530517,1,80,3160,3250,1,3249,0,0,1000,3249.0
random-81,random,exp_rand_vel,hg,0.0137382984161376,1,81,3240,4464,1,4463,0,0,0,4463.0
random-81,random,exp_rand_vel,hagm,0.0228865623474121,1,81,3240,3411,1,3410,0,0,0,3410.0
random-81,random,exp_rand_vel,ts,8.14677541255951,1,81,3240,2042,1,2041,100,40,1000,2041.0
random-81,random,exp_rand_vel,bl,0.1717446565628052,1,81,3240,2186,1,2185,0,0,1000,2185.0
random-82,random,exp_rand_vel,hg,0.0132246017456054,1,82,3321,4096,1,4095,0,0,0,4095.0
random-82,random,exp_rand_vel,hagm,0.0231467962265014,1,82,3321,4393,1,4392,0,0,0,4392.0
random-82,random,exp_rand_vel,ts,8.548536396026611,1,82,3321,2348,1,2347,100,40,1000,2347.0
random-82,random,exp_rand_vel,bl,0.1755350828170776,1,82,3321,3074,1,3073,0,0,1000,3073.0
random-83,random,exp_rand_vel,hg,0.0178852081298828,1,83,3403,6364,1,6363,0,0,0,6363.0
random-83,random,exp_rand_vel,hagm,0.0232611894607543,1,83,3403,4948,1,4947,0,0,0,4947.0
random-83,random,exp_rand_vel,ts,8.466178250312804,1,83,3403,2921,1,2920,100,40,1000,2920.0
random-83,random,exp_rand_vel,bl,0.1820119380950927,1,83,3403,3206,1,3205,0,0,1000,3205.0
random-84,random,exp_rand_vel,hg,0.0131274223327636,1,84,3486,4582,1,4581,0,0,0,4581.0
random-84,random,exp_rand_vel,hagm,0.0233590841293334,1,84,3486,4522,1,4521,0,0,0,4521.0
random-84,random,exp_rand_vel,ts,8.992238926887513,1,84,3486,2478,1,2477,100,40,1000,2477.0
random-84,random,exp_rand_vel,bl,0.1866475105285644,1,84,3486,3018,1,3017,0,0,1000,3017.0
random-85,random,exp_rand_vel,hg,0.0140941381454467,1,85,3570,4239,1,4238,0,0,0,4238.0
random-85,random,exp_rand_vel,hagm,0.0233981132507324,1,85,3570,3837,1,3836,0,0,0,3836.0
random-85,random,exp_rand_vel,ts,9.372648143768313,1,85,3570,2359,1,2358,100,40,1000,2358.0
random-85,random,exp_rand_vel,bl,0.1880194425582885,1,85,3570,2833,1,2832,0,0,1000,2832.0
random-86,random,exp_rand_vel,hg,0.01385018825531,1,86,3655,5093,1,5092,0,0,0,5092.0
random-86,random,exp_rand_vel,hagm,0.0242123126983642,1,86,3655,4535,1,4534,0,0,0,4534.0
random-86,random,exp_rand_vel,ts,9.805596852302552,1,86,3655,2353,1,2352,100,40,1000,2352.0
random-86,random,exp_rand_vel,bl,0.1955913305282592,1,86,3655,2656,1,2655,0,0,1000,2655.0
random-87,random,exp_rand_vel,hg,0.0139675140380859,1,87,3741,4097,1,4096,0,0,0,4096.0
random-87,random,exp_rand_vel,hagm,0.0248553276062011,1,87,3741,4028,1,4027,0,0,0,4027.0
random-87,random,exp_rand_vel,ts,10.055780458450318,1,87,3741,2368,1,2367,100,40,1000,2367.0
random-87,random,exp_rand_vel,bl,0.1978738784790039,1,87,3741,2546,1,2545,0,0,1000,2545.0
random-88,random,exp_rand_vel,hg,0.0139070272445678,1,88,3828,4232,1,4231,0,0,0,4231.0
random-88,random,exp_rand_vel,hagm,0.0247082710266113,1,88,3828,4976,1,4975,0,0,0,4975.0
random-88,random,exp_rand_vel,ts,10.250577807426453,1,88,3828,2808,1,2807,100,40,1000,2807.0
random-88,random,exp_rand_vel,bl,0.2005319118499756,1,88,3828,3494,1,3493,0,0,1000,3493.0
random-89,random,exp_rand_vel,hg,0.0137551546096801,1,89,3916,4730,1,4729,0,0,0,4729.0
random-89,random,exp_rand_vel,hagm,0.0261101007461547,1,89,3916,3200,1,3199,0,0,0,3199.0
random-89,random,exp_rand_vel,ts,10.347416973114012,1,89,3916,2344,1,2343,100,40,1000,2343.0
random-89,random,exp_rand_vel,bl,0.2046077013015747,1,89,3916,2504,1,2503,0,0,1000,2503.0
random-90,random,exp_rand_vel,hg,0.01394464969635,1,90,4005,5078,1,5077,0,0,0,5077.0
random-90,random,exp_rand_vel,hagm,0.0268265008926391,1,90,4005,4396,1,4395,0,0,0,4395.0
random-90,random,exp_rand_vel,ts,10.811358880996703,1,90,4005,2496,1,2495,100,40,1000,2495.0
random-90,random,exp_rand_vel,bl,0.2077056169509887,1,90,4005,2916,1,2915,0,0,1000,2915.0
random-91,random,exp_rand_vel,hg,0.013746166229248,1,91,4095,5460,1,5459,0,0,0,5459.0
random-91,random,exp_rand_vel,hagm,0.0265081167221069,1,91,4095,5053,1,5052,0,0,0,5052.0
random-91,random,exp_rand_vel,ts,11.093715000152589,1,91,4095,2810,1,2809,100,40,1000,2809.0
random-91,random,exp_rand_vel,bl,0.2139615535736084,1,91,4095,3378,1,3377,0,0,1000,3377.0
random-92,random,exp_rand_vel,hg,0.0160969734191894,1,92,4186,4119,1,4118,0,0,0,4118.0
random-92,random,exp_rand_vel,hagm,0.0269331932067871,1,92,4186,4078,1,4077,0,0,0,4077.0
